benchmark,task_id,discrimination,a0,a1,easiness
colbench_backend_programming,177,0.23967817425727844,0.21331222355365753,-0.10928642749786377,-0.11339446902275085
colbench_backend_programming,245,0.23950769007205963,0.08866027742624283,-0.22249333560466766,-0.10019930452108383
colbench_backend_programming,119,0.2391456961631775,0.1699407547712326,-0.16825814545154572,-0.0676264688372612
colbench_backend_programming,897,0.23846502602100372,0.10004182904958725,-0.21646523475646973,-0.10145211964845657
colbench_backend_programming,646,0.2375268042087555,-0.09038879722356796,0.21965619921684265,0.13011349737644196
colbench_backend_programming,620,0.2373550534248352,0.20581725239753723,-0.11822301149368286,-0.10240796208381653
colbench_backend_programming,275,0.23734693229198456,0.12822836637496948,-0.19972744584083557,-0.09094186872243881
colbench_backend_programming,0,0.23732103407382965,0.11113748699426651,-0.20968960225582123,-0.07856976985931396
colbench_backend_programming,980,0.23643337190151215,0.1517055630683899,-0.18134541809558868,-0.09303437918424606
colbench_backend_programming,248,0.2361793965101242,0.1696826070547104,-0.16428183019161224,-0.08879311382770538
colbench_backend_programming,818,0.23591484129428864,0.14442837238311768,-0.18653754889965057,-0.09612336754798889
colbench_backend_programming,716,0.2357190102338791,0.15521809458732605,0.17740008234977722,-0.04605354741215706
colbench_backend_programming,297,0.23330284655094147,-0.1991727352142334,0.12149255722761154,0.022634519264101982
colbench_backend_programming,369,0.23313450813293457,0.1526162326335907,-0.17623843252658844,-0.0868566706776619
colbench_backend_programming,529,0.2328864485025406,0.17808936536312103,-0.15006756782531738,-0.09459544718265533
colbench_backend_programming,442,0.23270784318447113,-0.09180287271738052,0.2138344645500183,0.11452095955610275
colbench_backend_programming,102,0.23183703422546387,0.06262563169002533,-0.22321836650371552,-0.10430333018302917
colbench_backend_programming,255,0.23135070502758026,-0.2295076549053192,0.02914411760866642,0.09896744042634964
colbench_backend_programming,806,0.23116762936115265,0.14162322878837585,-0.1827055960893631,-0.08520480990409851
colbench_backend_programming,933,0.23050934076309204,0.09886560589075089,-0.20823098719120026,-0.10308611392974854
colbench_backend_programming,597,0.23043546080589294,-0.13917739689350128,0.1836577206850052,0.13001562654972076
colbench_backend_programming,688,0.22988323867321014,0.1731962114572525,-0.1511600911617279,-0.10887973755598068
colbench_backend_programming,148,0.22979243099689484,-0.0009412738145329058,0.22979050874710083,0.09430495649576187
colbench_backend_programming,408,0.22949257493019104,0.20181067287921906,-0.10926707834005356,-0.10659342259168625
colbench_backend_programming,691,0.22930356860160828,-0.08966104686260223,-0.2110474407672882,-0.07242701947689056
colbench_backend_programming,885,0.2287212759256363,0.15299761295318604,-0.1700151562690735,-0.07472368329763412
colbench_backend_programming,436,0.2286016196012497,0.1359124779701233,-0.18381105363368988,-0.09926705807447433
colbench_backend_programming,765,0.22836512327194214,0.18912631273269653,-0.1279916763305664,-0.1090962216258049
colbench_backend_programming,497,0.22807158529758453,-0.06517162919044495,0.21856190264225006,0.04421615973114967
colbench_backend_programming,146,0.22756533324718475,0.11374711990356445,-0.19709788262844086,-0.09878958761692047
colbench_backend_programming,493,0.22585657238960266,0.20802952349185944,-0.08794830739498138,-0.12001088261604309
colbench_backend_programming,809,0.22509071230888367,0.17862635850906372,-0.13696150481700897,-0.10431237518787384
colbench_backend_programming,600,0.22497116029262543,0.08348973095417023,-0.2089054435491562,-0.08873926848173141
colbench_backend_programming,589,0.224609836935997,0.11836850643157959,-0.1908886432647705,-0.09395801275968552
colbench_backend_programming,101,0.22455985844135284,-0.06530110538005829,-0.21485552191734314,-0.013608351349830627
colbench_backend_programming,518,0.22365495562553406,0.11767610907554626,-0.1901942938566208,-0.09832259267568588
colbench_backend_programming,378,0.22363847494125366,0.1618082970380783,-0.15437695384025574,-0.10715531557798386
colbench_backend_programming,911,0.22203035652637482,-0.20235800743103027,0.09137129783630371,0.1568688303232193
colbench_backend_programming,358,0.22071674466133118,-0.14479579031467438,0.16658349335193634,0.03597512096166611
colbench_backend_programming,489,0.2199774831533432,0.03383804112672806,0.21735933423042297,0.011131295002996922
colbench_backend_programming,863,0.21961987018585205,-0.06928269565105438,-0.20840536057949066,-0.0187766682356596
colbench_backend_programming,831,0.21830713748931885,-0.1774650365114212,0.12713837623596191,0.1325889229774475
colbench_backend_programming,700,0.21772699058055878,-0.18117108941078186,0.12075629830360413,0.039249539375305176
colbench_backend_programming,464,0.21768999099731445,0.09321890771389008,0.19672104716300964,0.1304883062839508
colbench_backend_programming,354,0.21754111349582672,-0.11272971332073212,0.18605415523052216,0.020893679931759834
colbench_backend_programming,311,0.2169806808233261,0.17433199286460876,-0.12918581068515778,-0.11825168132781982
colbench_backend_programming,199,0.2169477343559265,0.11994869261980057,-0.1807723194360733,-0.11114421486854553
colbench_backend_programming,982,0.21655473113059998,0.12555214762687683,0.17644435167312622,0.06927436590194702
colbench_backend_programming,771,0.21647943556308746,0.21301278471946716,0.03858627378940582,-0.06279295682907104
colbench_backend_programming,671,0.21464605629444122,-0.12117250263690948,-0.17717266082763672,0.02775317057967186
colbench_backend_programming,387,0.214516744017601,-0.0667433962225914,-0.20386944711208344,-0.030255014076828957
colbench_backend_programming,601,0.2142810821533203,-0.19019675254821777,0.0986994281411171,0.052714504301548004
colbench_backend_programming,578,0.21335747838020325,-0.21326975524425507,-0.006117861717939377,0.044623732566833496
colbench_backend_programming,662,0.21160206198692322,0.08452238142490387,-0.1939881443977356,-0.0998251736164093
colbench_backend_programming,841,0.21149544417858124,-0.05221699923276901,0.2049480527639389,0.06290550529956818
colbench_backend_programming,592,0.21137003600597382,-0.1957559585571289,0.07973014563322067,0.06808140873908997
colbench_backend_programming,450,0.20992852747440338,-0.20138128101825714,0.05929221957921982,0.09080638736486435
colbench_backend_programming,428,0.2097170352935791,-0.18226850032806396,0.10372766852378845,0.05102817714214325
colbench_backend_programming,212,0.2094152718782425,-0.19745948910713196,0.06974602490663528,0.07281990349292755
colbench_backend_programming,190,0.20648914575576782,-0.1907101422548294,0.0791669487953186,0.08789437264204025
colbench_backend_programming,18,0.20568741858005524,0.18448927998542786,-0.09094515442848206,-0.1216035932302475
colbench_backend_programming,386,0.20533572137355804,-0.15207140147686005,0.137974813580513,0.04851953685283661
colbench_backend_programming,55,0.20521409809589386,-0.09055066853761673,0.1841559261083603,0.028370916843414307
colbench_backend_programming,976,0.20447662472724915,0.173644557595253,-0.10797340422868729,-0.0942208543419838
colbench_backend_programming,803,0.2040366530418396,0.15246114134788513,-0.13559702038764954,-0.10862396657466888
colbench_backend_programming,638,0.2039768397808075,-0.15820220112800598,0.12875796854496002,0.04107121750712395
colbench_backend_programming,591,0.20355534553527832,-0.2006218284368515,-0.03443339839577675,0.05298853665590286
colbench_backend_programming,480,0.20322510600090027,-0.18400052189826965,0.08628007024526596,0.13393019139766693
colbench_backend_programming,757,0.20266960561275482,0.18554577231407166,0.08153364062309265,-0.04099651426076889
colbench_backend_programming,898,0.2025526463985443,0.18827608227729797,-0.074697345495224,-0.10145449638366699
colbench_backend_programming,204,0.20246586203575134,-0.19404494762420654,-0.05778396129608154,0.11614737659692764
colbench_backend_programming,546,0.2020304799079895,-0.07640083134174347,0.18702735006809235,0.07387864589691162
colbench_backend_programming,983,0.20195773243904114,-0.14462627470493317,0.14096157252788544,0.06249703839421272
colbench_backend_programming,711,0.20186512172222137,-0.1544986516237259,0.12992186844348907,0.0456969253718853
colbench_backend_programming,424,0.20110023021697998,0.17833146452903748,-0.09294726699590683,-0.12633943557739258
colbench_backend_programming,869,0.2002682089805603,-0.1509634554386139,0.13159555196762085,0.04403848573565483
colbench_backend_programming,537,0.19975852966308594,-0.04394610598683357,0.19486460089683533,0.09094614535570145
colbench_backend_programming,531,0.19930267333984375,-0.13206249475479126,0.14926838874816895,0.05096006765961647
colbench_backend_programming,475,0.19884777069091797,-0.1420135200023651,0.13918547332286835,0.05815134570002556
colbench_backend_programming,722,0.19862490892410278,-0.0670279935002327,0.18697354197502136,0.06581676006317139
colbench_backend_programming,752,0.19855034351348877,-0.1942552626132965,-0.04107467830181122,0.07007627934217453
colbench_backend_programming,173,0.19825908541679382,-0.15880656242370605,0.11868924647569656,0.06208626925945282
colbench_backend_programming,519,0.1980189085006714,0.13212400674819946,0.1474948674440384,0.03022478148341179
colbench_backend_programming,463,0.19792085886001587,0.14706097543239594,-0.1324603259563446,-0.12479136884212494
colbench_backend_programming,659,0.19767554104328156,0.1508198231458664,-0.12778498232364655,-0.09974022954702377
colbench_backend_programming,144,0.19489337503910065,0.1527174413204193,-0.12108182907104492,-0.12717513740062714
colbench_backend_programming,471,0.1947261542081833,0.19430625438690186,0.01278106588870287,-0.08393389731645584
colbench_backend_programming,127,0.19431626796722412,-0.1296672224998474,0.14472465217113495,0.0782756432890892
colbench_backend_programming,812,0.1932445466518402,-0.05961647629737854,0.1838187426328659,0.07287921756505966
colbench_backend_programming,748,0.19228243827819824,-0.16962015628814697,0.0905623510479927,0.06620600819587708
colbench_backend_programming,699,0.19211319088935852,-0.15082882344722748,0.11898800730705261,0.052785634994506836
colbench_backend_programming,901,0.19151946902275085,-0.12057880312204361,0.1487967073917389,0.07118337601423264
colbench_backend_programming,532,0.19052386283874512,-0.0998694971203804,-0.16225112974643707,-0.011914820410311222
colbench_backend_programming,271,0.1902584731578827,0.038834549486637115,0.18625296652317047,0.04402770474553108
colbench_backend_programming,417,0.18993745744228363,0.17578375339508057,0.07194658368825912,-0.038440290838479996
colbench_backend_programming,481,0.18966223299503326,0.18910348415374756,0.014547590166330338,-0.034827820956707
colbench_backend_programming,856,0.18888963758945465,0.18584759533405304,-0.03376341611146927,0.016981683671474457
colbench_backend_programming,844,0.1888810098171234,0.18839967250823975,0.013475904241204262,-0.04196386784315109
colbench_backend_programming,964,0.1881769448518753,0.10170746594667435,-0.15832293033599854,-0.1329430341720581
colbench_backend_programming,548,0.18814164400100708,-0.1777534931898117,-0.0616520494222641,0.08249282091856003
colbench_backend_programming,19,0.18777154386043549,-0.12116048485040665,0.14345136284828186,0.06351526826620102
colbench_backend_programming,557,0.1877167522907257,0.18757888674736023,0.007192915305495262,-0.06842205673456192
colbench_backend_programming,813,0.18714438378810883,0.023601476103067398,0.18565016984939575,-0.008442021906375885
colbench_backend_programming,341,0.18711015582084656,-0.12294887751340866,0.14104533195495605,0.06667439639568329
colbench_backend_programming,504,0.18674050271511078,0.07904879748821259,0.16918423771858215,-0.0013560331426560879
colbench_backend_programming,845,0.18643051385879517,-0.07669703662395477,-0.16992321610450745,0.03210451453924179
colbench_backend_programming,605,0.18619006872177124,-0.14864924550056458,0.11211664229631424,0.0760231763124466
colbench_backend_programming,840,0.18600675463676453,-0.13941717147827148,0.12313150614500046,0.06662102788686752
colbench_backend_programming,432,0.18596982955932617,-0.18229705095291138,0.03677716478705406,0.05863744765520096
colbench_backend_programming,740,0.18581601977348328,0.010866069234907627,0.18549802899360657,0.05315816402435303
colbench_backend_programming,337,0.18553245067596436,-0.019463885575532913,-0.18450866639614105,-0.011087790131568909
colbench_backend_programming,468,0.1853223443031311,0.18312489986419678,0.02845422364771366,-0.10506295412778854
colbench_backend_programming,425,0.18493859469890594,-0.10623939335346222,0.1513785868883133,0.0928489938378334
colbench_backend_programming,668,0.18473656475543976,-0.16381944715976715,-0.08538612723350525,0.030231596902012825
colbench_backend_programming,82,0.18446460366249084,0.18431033194065094,0.007542819250375032,-0.035203538835048676
colbench_backend_programming,730,0.18425585329532623,-0.18318182229995728,0.01986560970544815,0.068131223320961
colbench_backend_programming,175,0.18409349024295807,-0.13419657945632935,-0.1260225772857666,0.05694621801376343
colbench_backend_programming,587,0.18405155837535858,0.18405091762542725,0.0004843963251914829,-0.03098406456410885
colbench_backend_programming,876,0.1831485480070114,-0.14860008656978607,0.10705796629190445,0.08359608799219131
colbench_backend_programming,182,0.1828499436378479,-0.17859438061714172,0.039219267666339874,0.0009233227465301752
colbench_backend_programming,764,0.18246956169605255,-0.13021565973758698,0.12782417237758636,0.07958706468343735
colbench_backend_programming,701,0.18238434195518494,-0.18075908720493317,-0.02429402992129326,-0.0036404263228178024
colbench_backend_programming,781,0.1821068972349167,-0.09865565598011017,0.15306855738162994,0.08956931531429291
colbench_backend_programming,509,0.18148593604564667,0.013188987970352173,0.18100605905056,0.07194288074970245
colbench_backend_programming,268,0.18122707307338715,-0.12277878820896149,0.13329900801181793,0.07817314565181732
colbench_backend_programming,331,0.1807679682970047,-0.17410625517368317,0.04862168803811073,-0.0004622001724783331
colbench_backend_programming,773,0.1805322766304016,0.1740902066230774,-0.04779650643467903,-0.14507105946540833
colbench_backend_programming,543,0.18020102381706238,-0.10117260366678238,0.14911912381649017,0.10745035856962204
colbench_backend_programming,738,0.17990747094154358,-0.09520161896944046,0.15265434980392456,0.07861210405826569
colbench_backend_programming,888,0.17990660667419434,0.17301107943058014,0.049331050366163254,0.025685586035251617
colbench_backend_programming,187,0.1797896772623062,-0.17446088790893555,0.04344796761870384,0.04542293772101402
colbench_backend_programming,70,0.1795186698436737,-0.07061346620321274,0.1650475412607193,0.12315811961889267
colbench_backend_programming,703,0.17923812568187714,0.17839381098747253,-0.017376769334077835,-0.03442830219864845
colbench_backend_programming,389,0.17863331735134125,-0.06497019529342651,0.16639931499958038,0.08168194442987442
colbench_backend_programming,33,0.17863158881664276,-0.0069650765508413315,0.17849574983119965,0.047103993594646454
colbench_backend_programming,657,0.1783187836408615,-0.08908745646476746,0.15447010099887848,0.08022813498973846
colbench_backend_programming,492,0.17796242237091064,-0.17466218769550323,0.03411369398236275,0.07954815775156021
colbench_backend_programming,683,0.17724791169166565,-0.09961746633052826,0.14660553634166718,0.07835095375776291
colbench_backend_programming,821,0.17704397439956665,-0.13547208905220032,0.1139819398522377,0.05995994433760643
colbench_backend_programming,12,0.17690593004226685,0.10015130043029785,-0.14582669734954834,-0.14295698702335358
colbench_backend_programming,871,0.17609310150146484,-0.009149905294179916,-0.17585521936416626,0.003658853005617857
colbench_backend_programming,585,0.17600618302822113,0.16713880002498627,0.055161550641059875,0.007028365507721901
colbench_backend_programming,292,0.1756102591753006,-0.015793392434716225,-0.1748986393213272,-0.009474780410528183
colbench_backend_programming,778,0.175403892993927,-0.1498447060585022,0.09117615222930908,0.13187433779239655
colbench_backend_programming,260,0.17287224531173706,-0.15317775309085846,-0.08013356477022171,0.017388377338647842
colbench_backend_programming,344,0.17072798311710358,0.169887512922287,-0.016919735819101334,-0.014376831240952015
colbench_backend_programming,366,0.1704832911491394,0.16543610394001007,-0.04117582365870476,0.00591118261218071
colbench_backend_programming,607,0.16952764987945557,0.1695135533809662,0.002186607103794813,-0.04547924920916557
colbench_backend_programming,238,0.1684425175189972,0.08291003108024597,-0.14662471413612366,0.03172251582145691
colbench_backend_programming,995,0.16746985912322998,-0.013547857291996479,0.1669209599494934,0.04080013930797577
colbench_backend_programming,169,0.16737818717956543,0.055897925049066544,0.15776844322681427,0.05288134887814522
colbench_backend_programming,952,0.16590464115142822,0.16586418449878693,0.003663640236482024,-0.06649275869131088
colbench_backend_programming,584,0.16462627053260803,-0.0215612705796957,-0.1632082164287567,-0.042868949472904205
colbench_backend_programming,65,0.16452530026435852,-0.15906131267547607,0.04204847291111946,0.07673116773366928
colbench_backend_programming,865,0.1641675978899002,0.03517760708928108,0.1603544056415558,0.04010200873017311
colbench_backend_programming,502,0.1640472114086151,0.11405237764120102,0.11791329085826874,-0.061601925641298294
colbench_backend_programming,593,0.1640072911977768,0.014886773191392422,0.16333027184009552,0.09313049167394638
colbench_backend_programming,283,0.16370579600334167,-0.05955690145492554,0.15248790383338928,0.007480340078473091
colbench_backend_programming,24,0.1635446548461914,-0.0628577470779419,-0.15098263323307037,0.0004613850614987314
colbench_backend_programming,289,0.16334521770477295,0.1633448600769043,0.00034503755159676075,-0.06747659295797348
colbench_backend_programming,751,0.1631653755903244,-0.08014636486768723,0.1421249359846115,0.0992305800318718
colbench_backend_programming,421,0.16300097107887268,0.019358264282345772,-0.16184738278388977,-0.011238548904657364
colbench_backend_programming,58,0.1626495122909546,-0.020594023168087006,-0.16134048998355865,-0.0628136619925499
colbench_backend_programming,913,0.16180092096328735,0.15866616368293762,-0.031695205718278885,-0.018253803253173828
colbench_backend_programming,823,0.16097672283649445,-0.10114092379808426,0.12523585557937622,0.12550269067287445
colbench_backend_programming,935,0.1605103760957718,-0.15532298386096954,0.04047653451561928,0.06984900683164597
colbench_backend_programming,302,0.1599181890487671,0.13122253119945526,0.0914027988910675,-0.03215533494949341
colbench_backend_programming,936,0.15928760170936584,0.13368026912212372,0.08661480993032455,-0.005756219383329153
colbench_backend_programming,211,0.1592586785554886,0.1560078263282776,-0.03201381489634514,-0.034415122121572495
colbench_backend_programming,630,0.1592295914888382,-0.028691813349723816,0.1566232442855835,0.005549740511924028
colbench_backend_programming,550,0.15863586962223053,-0.047676440328359604,0.15130199491977692,-0.002333753276616335
colbench_backend_programming,868,0.15768663585186005,-0.15280824899673462,0.03891932591795921,0.05987933278083801
colbench_backend_programming,955,0.15707068145275116,0.035813771188259125,-0.15293322503566742,-0.15818321704864502
colbench_backend_programming,594,0.15675514936447144,-0.015603204257786274,-0.15597665309906006,-0.02016616240143776
colbench_backend_programming,171,0.1565343588590622,-0.01627553440630436,0.15568594634532928,0.04897516220808029
colbench_backend_programming,434,0.1562444269657135,0.12261393666267395,0.09684082120656967,-0.0702209323644638
colbench_backend_programming,348,0.15580643713474274,0.11800535768270493,0.10173682123422623,0.048705846071243286
colbench_backend_programming,67,0.15576034784317017,-0.05817272141575813,-0.14448951184749603,-0.025494985282421112
colbench_backend_programming,767,0.1555006057024002,0.02066323719918728,0.15412160754203796,0.027766084298491478
colbench_backend_programming,286,0.15544287860393524,-0.07362963259220123,0.13689838349819183,0.14590759575366974
colbench_backend_programming,622,0.15470725297927856,0.12033429741859436,0.09723162651062012,0.03817613050341606
colbench_backend_programming,538,0.15428107976913452,0.09162656217813492,0.12412583827972412,0.02479209378361702
colbench_backend_programming,951,0.1540604829788208,-0.1397501677274704,-0.06484227627515793,0.026928113773465157
colbench_backend_programming,252,0.15369044244289398,-0.0997212752699852,0.11694622039794922,0.03530341386795044
colbench_backend_programming,462,0.1535591036081314,-0.006950711831450462,-0.1534017026424408,-0.056213945150375366
colbench_backend_programming,792,0.15355534851551056,-0.15154695510864258,-0.024754108861088753,0.01574297621846199
colbench_backend_programming,301,0.15339422225952148,-0.14872492849826813,-0.03755907341837883,0.030584163963794708
colbench_backend_programming,66,0.15336745977401733,-0.14625664055347443,0.04615815356373787,0.09344939142465591
colbench_backend_programming,560,0.15324918925762177,0.14576786756515503,0.047297403216362,-0.030130259692668915
colbench_backend_programming,527,0.15309946238994598,-0.14520500600337982,0.04852786660194397,0.10344712436199188
colbench_backend_programming,154,0.1530575305223465,0.01291765458881855,0.15251144766807556,0.0542755201458931
colbench_backend_programming,744,0.15228773653507233,-0.09463543444871902,0.11931341886520386,0.0490168072283268
colbench_backend_programming,404,0.15224280953407288,0.13715223968029022,-0.06608430296182632,0.004333277232944965
colbench_backend_programming,140,0.15206415951251984,-0.13666826486587524,-0.06667301803827286,0.03154575824737549
colbench_backend_programming,950,0.15193261206150055,0.14576297998428345,0.04285641759634018,-0.0020855963230133057
colbench_backend_programming,905,0.15186840295791626,-0.07107894867658615,-0.13420802354812622,-0.005682483781129122
colbench_backend_programming,145,0.15105684101581573,-0.025688547641038895,0.1488565355539322,0.09284865856170654
colbench_backend_programming,359,0.15077480673789978,0.1453608274459839,0.04004087671637535,0.0011133896186947823
colbench_backend_programming,161,0.15061292052268982,0.11046825349330902,0.10237684845924377,-0.02253647707402706
colbench_backend_programming,508,0.15017648041248322,-0.02898229844868183,0.14735332131385803,0.050987470895051956
colbench_backend_programming,957,0.14995945990085602,0.1308959573507309,-0.07317161560058594,-0.17790642380714417
colbench_backend_programming,413,0.14993932843208313,0.14214831590652466,-0.047703858464956284,-0.030034003779292107
colbench_backend_programming,915,0.14991937577724457,-0.14918117225170135,-0.0148592134937644,0.1375144124031067
colbench_backend_programming,147,0.14952486753463745,0.14599980413913727,-0.03227602317929268,-0.05094054341316223
colbench_backend_programming,415,0.14943096041679382,-0.13568013906478882,0.06261397153139114,0.06029815971851349
colbench_backend_programming,828,0.14941734075546265,-0.005950171034783125,-0.14929881691932678,-0.04770902171730995
colbench_backend_programming,908,0.14917942881584167,0.14281120896339417,-0.043121468275785446,-0.006287217140197754
colbench_backend_programming,228,0.1490316540002823,-0.015532949939370155,0.1482199728488922,0.07379763573408127
colbench_backend_programming,937,0.14896605908870697,0.14667131006717682,-0.026046380400657654,-0.06921782344579697
colbench_backend_programming,265,0.14878001809120178,-0.1305473893880844,-0.07136435806751251,0.04728735610842705
colbench_backend_programming,944,0.1485813707113266,-0.1334049254655838,0.06541825830936432,0.06804314255714417
colbench_backend_programming,553,0.14808982610702515,-0.07982601225376129,0.1247333288192749,0.02290681190788746
colbench_backend_programming,349,0.1480666697025299,-0.13726459443569183,0.0555172823369503,0.09711158275604248
colbench_backend_programming,790,0.1478515863418579,-0.12625688314437866,0.07693693041801453,0.061636779457330704
colbench_backend_programming,383,0.14760509133338928,0.1251237839460373,0.07830263674259186,0.0024140605237334967
colbench_backend_programming,577,0.14699143171310425,0.025006582960486412,-0.14484871923923492,-0.002621030667796731
colbench_backend_programming,794,0.14664170145988464,0.1426248401403427,0.03408730402588844,-0.0384846068918705
colbench_backend_programming,853,0.1462748944759369,0.06920796632766724,-0.12886661291122437,0.0016011164989322424
colbench_backend_programming,379,0.14610055088996887,0.1440698504447937,-0.02427445538341999,-0.07404907047748566
colbench_backend_programming,35,0.14589303731918335,-0.11689334362745285,-0.08729676157236099,0.07164843380451202
colbench_backend_programming,695,0.14573928713798523,0.03913421183824539,-0.14038680493831635,0.005399556364864111
colbench_backend_programming,459,0.14553424715995789,-0.0055855573154985905,-0.14542701840400696,-0.06199418380856514
colbench_backend_programming,501,0.14522728323936462,-0.010518103837966919,-0.1448458880186081,-0.048245761543512344
colbench_backend_programming,479,0.14520151913166046,0.1085805594921112,0.096404068171978,-0.014071183279156685
colbench_backend_programming,21,0.14455492794513702,-0.1251048892736435,-0.07242162525653839,-0.000990275526419282
colbench_backend_programming,801,0.1445395052433014,-0.06970512121915817,-0.12662094831466675,-0.019077550619840622
colbench_backend_programming,611,0.14385733008384705,-0.03692048043012619,0.13903887569904327,0.060626428574323654
colbench_backend_programming,38,0.14329853653907776,-0.06414080411195755,-0.12814222276210785,-0.024671655148267746
colbench_backend_programming,926,0.14209796488285065,-0.08830969035625458,-0.11132487654685974,0.0259516891092062
colbench_backend_programming,326,0.14199043810367584,0.11361883580684662,-0.08515893667936325,0.004205586854368448
colbench_backend_programming,498,0.1418025642633438,-0.09279992431402206,-0.10722006112337112,-0.005069822538644075
colbench_backend_programming,44,0.14174725115299225,-0.10138842463493347,0.09905892610549927,0.06799882650375366
colbench_backend_programming,769,0.1412966251373291,0.08373067528009415,0.11381524801254272,-0.0002116433170158416
colbench_backend_programming,128,0.14120998978614807,0.13088539242744446,-0.05300259590148926,-0.025618869811296463
colbench_backend_programming,690,0.14105618000030518,0.04369895160198212,-0.1341165453195572,-0.00037639689981006086
colbench_backend_programming,649,0.14079967141151428,-0.05320371314883232,0.1303606927394867,0.03801753744482994
colbench_backend_programming,116,0.14076130092144012,0.12341807037591934,-0.06768842786550522,-0.020519915968179703
colbench_backend_programming,321,0.14075398445129395,0.1272488385438919,-0.06016158685088158,-0.05490740016102791
colbench_backend_programming,486,0.14043627679347992,-0.0968136414885521,-0.10173232108354568,-0.022176334634423256
colbench_backend_programming,420,0.14039233326911926,0.028828086331486702,-0.13740068674087524,-0.02273871749639511
colbench_backend_programming,258,0.14001503586769104,-0.03510282188653946,0.1355433613061905,0.030446119606494904
colbench_backend_programming,521,0.1395937204360962,0.0750913918018341,-0.11767621338367462,0.025733457878232002
colbench_backend_programming,768,0.13931666314601898,-0.1274929940700531,-0.05616642162203789,0.02116004005074501
colbench_backend_programming,830,0.1392190307378769,-0.11038784682750702,0.08483194559812546,0.06066792085766792
colbench_backend_programming,734,0.1384848952293396,-0.07954168319702148,0.11336307227611542,0.09010641276836395
colbench_backend_programming,217,0.13794194161891937,0.12048894912004471,0.06715945154428482,-0.01679658703505993
colbench_backend_programming,534,0.137889564037323,-0.13783122599124908,0.004010508768260479,0.07964761555194855
colbench_backend_programming,416,0.1376761943101883,0.10084414482116699,0.09372936934232712,0.03876662999391556
colbench_backend_programming,566,0.13744182884693146,0.08197982609272003,0.11031575500965118,0.006603012792766094
colbench_backend_programming,870,0.13730481266975403,-0.12612369656562805,0.05427176505327225,0.06439317762851715
colbench_backend_programming,776,0.13721002638339996,0.00016103364760056138,0.1372099369764328,0.04698784276843071
colbench_backend_programming,181,0.1367768943309784,0.08879668265581131,-0.10403398424386978,-0.014272475615143776
colbench_backend_programming,168,0.1366218626499176,0.06984121352434158,0.1174212098121643,0.05161842703819275
colbench_backend_programming,174,0.13653407990932465,-0.13431517779827118,0.0245150625705719,-0.0035914599429816008
colbench_backend_programming,87,0.13615497946739197,-0.13475671410560608,0.019462918862700462,0.04216509312391281
colbench_backend_programming,435,0.13588595390319824,0.10484623908996582,-0.0864422395825386,-0.01806255429983139
colbench_backend_programming,517,0.1345282942056656,0.07043736428022385,-0.11461431533098221,-0.024514174088835716
colbench_backend_programming,393,0.13407281041145325,0.11925294995307922,-0.061271972954273224,-0.061276283115148544
colbench_backend_programming,5,0.13398730754852295,0.12268612533807755,-0.053858254104852676,-0.0153129817917943
colbench_backend_programming,994,0.13371394574642181,0.09908271580934525,-0.08978884667158127,-0.012534813955426216
colbench_backend_programming,824,0.13369357585906982,0.07437601685523987,-0.1110953614115715,-0.00133338978048414
colbench_backend_programming,572,0.13350139558315277,0.017345057800412178,-0.13236983120441437,-0.026181649416685104
colbench_backend_programming,714,0.13320663571357727,0.0544765442609787,0.12155786901712418,0.0017037555808201432
colbench_backend_programming,881,0.13310958445072174,-0.10979632288217545,-0.07525242865085602,0.024221470579504967
colbench_backend_programming,656,0.13292552530765533,0.1013462170958519,-0.08601243048906326,-0.01792093738913536
colbench_backend_programming,107,0.13291938602924347,0.1066465973854065,0.07933513820171356,-0.054148051887750626
colbench_backend_programming,705,0.13276371359825134,0.01717977598309517,-0.13164746761322021,-0.02582741715013981
colbench_backend_programming,969,0.13264568150043488,0.04136372730135918,-0.12603141367435455,-0.030722498893737793
colbench_backend_programming,564,0.13219772279262543,0.12481065839529037,-0.04357222840189934,-0.041838034987449646
colbench_backend_programming,800,0.1319730132818222,-0.008185750804841518,0.13171890377998352,-0.03889204189181328
colbench_backend_programming,623,0.13144776225090027,0.11815907806158066,-0.05759295076131821,-0.01929004117846489
colbench_backend_programming,49,0.1311054825782776,-0.11043885350227356,0.07065343111753464,0.0783311203122139
colbench_backend_programming,371,0.1307578682899475,-0.03320366144180298,-0.1264718770980835,0.052300967276096344
colbench_backend_programming,894,0.13054004311561584,0.12466435879468918,-0.03872337192296982,-0.07883632928133011
colbench_backend_programming,460,0.13034628331661224,0.0366145484149456,-0.1250980794429779,-0.04023062810301781
colbench_backend_programming,927,0.13024461269378662,-0.0404420867562294,-0.12380669265985489,-0.026541661471128464
colbench_backend_programming,910,0.13006524741649628,0.12860213220119476,-0.01945410668849945,-0.07442903518676758
colbench_backend_programming,124,0.12987086176872253,0.09158997237682343,0.09207452088594437,-0.004939322359859943
colbench_backend_programming,231,0.1298113912343979,0.08873014152050018,-0.09475208818912506,-0.010473964735865593
colbench_backend_programming,684,0.1296764463186264,0.10481279343366623,-0.07635612040758133,-0.03629056364297867
colbench_backend_programming,674,0.12966009974479675,0.06348146498203278,-0.11305681616067886,-0.018069567158818245
colbench_backend_programming,595,0.12955355644226074,0.11724741011857986,-0.05511051043868065,-0.035602372139692307
