agent_id,benchmark,task_id,correct,normalized_model,model_family,normalized_harness,tool_exposure_mechanism,f_agent,effective_task_discrimination,task_easiness,agent_task_logit_contribution,logit,probability
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,504,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,0.012833546847105026,0.016096793115139008,0.2821703851222992,0.2982671782374382,0.574018859585207
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,505,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,-0.24583403766155243,-0.009187279269099236,-5.405137538909912,-5.414324818179011,0.004432607450662228
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,508,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,0.08932115137577057,0.014571127481758595,1.9638985395431519,1.9784696670249104,0.8785179331687413
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,511,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,-0.24911801517009735,-0.009857038967311382,-5.477342128753662,-5.4871991677209735,0.004122357602515838
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,513,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,-0.2462812066078186,-0.009460088796913624,-5.414969444274902,-5.424429533071816,0.004388238312635851
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,517,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,-0.24753354489803314,-0.009630342945456505,-5.442504405975342,-5.452134748920798,0.004268841806428266
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,518,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,-0.2472621202468872,-0.009530819952487946,-5.43653678894043,-5.446067608892918,0.004294708625386786
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,520,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,-0.2477010190486908,-0.009644964709877968,-5.446186542510986,-5.455831507220864,0.004253157057819078
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,521,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,-0.09515458345413208,-0.0026473954785615206,-2.0921578407287598,-2.0948052362073213,0.10960275095732679
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,523,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,-0.023610079661011696,-0.018352041020989418,-0.519113302230835,-0.5374653432518244,0.36877740476660165
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,524,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,-0.24811531603336334,-0.009712395258247852,-5.455295562744141,-5.4650079580023885,0.004214470431932984
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,525,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,-0.07603995501995087,-0.04345611110329628,-1.67188560962677,-1.7153417207300663,0.15247215296214664
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,526,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,-0.0927470326423645,0.005593600682914257,-2.0392231941223145,-2.0336295934394,0.11571699985532527
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,529,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,-0.24405500292778015,-0.008933614008128643,-5.366021633148193,-5.374955247156322,0.004609777524474478
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,532,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,-0.09359803050756454,0.018619896844029427,-2.057934045791626,-2.0393141489475965,0.11513658821467304
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,533,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,-0.2457544505596161,-0.009351146407425404,-5.403387546539307,-5.412738692946732,0.004439612461675812
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,535,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,-0.24639976024627686,-0.00939999334514141,-5.417575836181641,-5.426975829526782,0.004377127617496281
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,538,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,0.000716768205165863,-0.038935061544179916,0.015759536996483803,-0.023175524547696114,0.49420637817599555
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,539,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,-0.2255159616470337,-0.037434905767440796,-4.958405017852783,-4.995839923620224,0.006720564180862945
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,540,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,0.013002067804336548,0.03588342294096947,0.2858756482601166,0.32175907120108604,0.5797528913586918
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,541,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,-0.09450127184391022,0.010983173735439777,-2.0777933597564697,-2.06681018602103,0.11236479407568126
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,542,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,-0.24946492910385132,-0.01003327127546072,-5.484969615936279,-5.49500288721174,0.004090444152359807
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,544,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,-0.24641670286655426,-0.009438632056117058,-5.417948246002197,-5.427386878058314,0.0043753366458877925
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,545,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,-0.05726882070302963,0.01686515472829342,-1.25916588306427,-1.2423007283359766,0.22403576457914282
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,548,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,0.03713677078485489,0.05091450735926628,0.8165238499641418,0.8674383573234081,0.7042123940229581
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,551,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,-0.24691888689994812,-0.00945600401610136,-5.428989887237549,-5.43844589125365,0.004327424549434132
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,554,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,-0.2479647547006607,-0.009506023488938808,-5.4519853591918945,-5.461491382680833,0.0042292542339150176
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,555,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,-0.24551516771316528,-0.009294928051531315,-5.398126602172852,-5.407421530224383,0.004463175834825656
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,557,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,-0.09889677166938782,0.017338821664452553,-2.1744370460510254,-2.157098224386573,0.10366978135512865
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,560,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,-0.040034450590610504,-0.031853727996349335,-0.8802348971366882,-0.9120886251330376,0.2865726301530531
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,561,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,-0.02185932919383049,-0.010810469277203083,-0.4806196987628937,-0.49143016804009676,0.3795567145342153
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,562,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,-0.2463356852531433,-0.01046841498464346,-5.416167259216309,-5.426635674200952,0.004378610253589067
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,552,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,-0.24771423637866974,-0.010203496553003788,-5.44647741317749,-5.456680909730494,0.004249561295026278
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,564,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,-0.08907914161682129,0.017516685649752617,-1.9585773944854736,-1.941060708835721,0.12553137280540264
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,565,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,0.037464164197444916,0.037041809409856796,0.8237221837043762,0.860763993114233,0.7028202496835877
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,566,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,0.0006221309304237366,-0.04812294989824295,0.01367875374853611,-0.03444419614970684,0.4913898022091966
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,567,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,-0.0027573443949222565,0.07119743525981903,-0.060625556856393814,0.010571878403425217,0.5026429449852585
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,568,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,0.08607591688632965,0.012104618363082409,1.8925457000732422,1.9046503184363246,0.8704169451552624
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,570,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,-0.24519087374210358,-0.009182465262711048,-5.390995979309082,-5.400178444571793,0.0044954745035414275
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,571,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,-0.02332196570932865,-0.04872740060091019,-0.5127785801887512,-0.5615059807896614,0.3631990764795579
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,572,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,-0.09711003303527832,0.0059358119033277035,-2.1351521015167236,-2.129216289613396,0.10628941490529702
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,574,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,-0.05413829907774925,0.03124544396996498,-1.1903353929519653,-1.1590899489820004,0.23883268549548775
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,575,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,-0.2457379549741745,-0.009085659869015217,-5.403024673461914,-5.412110333330929,0.004442390614786788
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,577,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,-0.0898672342300415,0.002126564271748066,-1.975905179977417,-1.973778615705669,0.12198360504487507
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,580,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,-0.03472631052136421,0.05580287054181099,-0.7635251879692078,-0.7077223174273968,0.3301023199711716
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,582,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,-0.053184255957603455,0.03201613575220108,-1.1693588495254517,-1.1373427137732506,0.2428085759533918
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,583,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,-0.09492088854312897,0.012045526877045631,-2.087019443511963,-2.0749739166349173,0.11155312525359942
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,584,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,-0.09423616528511047,0.01069623976945877,-2.0719645023345947,-2.061268262565136,0.11291872825462325
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,585,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,-0.057863879948854446,5.3307645430322737e-05,-1.272249460220337,-1.2721961525749066,0.21888153878122918
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,586,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,-0.2468041330575943,-0.010164766572415829,-5.426466941833496,-5.436631708405912,0.00433524834867696
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,587,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,-0.24539856612682343,-0.011862981133162975,-5.395562648773193,-5.407425629906356,0.004463157618926562
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,589,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,-0.24578659236431122,-0.00932160671800375,-5.404094219207764,-5.413415825925767,0.004436620604125305
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,590,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,-0.24471412599086761,-0.009155616164207458,-5.380514144897461,-5.389669761061668,0.0045427493792444
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,594,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,-0.09250845015048981,0.014711230993270874,-2.033977508544922,-2.019266277551651,0.11719488065805109
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,595,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,-0.09471491724252701,0.007477134000509977,-2.082490921020508,-2.075013787019998,0.11154917379978654
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,596,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,-0.056283071637153625,0.005739704240113497,-1.237492322921753,-1.2317526186816394,0.22587482368700276
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,598,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,-0.09519017487764359,0.013399714604020119,-2.092940330505371,-2.079540615901351,0.1111013263798159
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,599,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,0.006349779665470123,-0.04720137268304825,0.13961219787597656,0.09241082519292831,0.5230862793611926
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,600,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,-0.24610278010368347,-0.009610428474843502,-5.411046028137207,-5.4206564566120505,0.004404753678383505
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,602,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,-0.021340683102607727,-0.024402743205428123,-0.4692162573337555,-0.4936190005391836,0.37904139495370587
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,603,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,-0.05676940083503723,-0.003512319643050432,-1.248185157775879,-1.2516974774189293,0.22240643567788695
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,604,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,-0.047821737825870514,-0.017531955614686012,-1.0514534711837769,-1.0689854267984629,0.25559607581779387
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,606,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,-0.249537393450737,-0.010000169277191162,-5.486562728881836,-5.496562898159027,0.0040840940302868676
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,607,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,-0.09493795037269592,0.000929222151171416,-2.0873947143554688,-2.0864654922042973,0.11041928020809605
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,608,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,-0.02667188085615635,-0.004056563135236502,-0.586432933807373,-0.5904894969426095,0.3565225488606523
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,609,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,-0.24855397641658783,-0.009751077741384506,-5.464940547943115,-5.4746916256845,0.004174025393392905
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,610,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,-0.24436718225479126,-0.00928728561848402,-5.372885704040527,-5.382172989659011,0.004576776855117447
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,612,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,-0.08935284614562988,-0.006613061297684908,-1.9645953178405762,-1.971208379138261,0.12225915421687808
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,613,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,0.007080338895320892,0.024892164394259453,0.15567496418952942,0.18056712858378887,0.5450195286740916
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,614,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,-0.02248079515993595,-0.015414808876812458,-0.4942838251590729,-0.5096986340358853,0.37526417540540363
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,615,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,-0.244451105594635,-0.009249086491763592,-5.374731063842773,-5.383980150334537,0.004568551105183187
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,616,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,-0.24420595169067383,-0.008930802345275879,-5.369340896606445,-5.378271698951721,0.004594584868802943
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,617,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,-0.246701180934906,-0.009385215118527412,-5.424203395843506,-5.433588610962033,0.004348403571329916
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,619,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,-0.09606479108333588,0.010907996445894241,-2.112170457839966,-2.1012624613940716,0.10897417717422887
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,620,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,-0.24691316485404968,-0.00951039046049118,-5.428864002227783,-5.438374392688274,0.00432773262607399
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,621,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,-0.24582166969776154,-0.009470123797655106,-5.404865264892578,-5.414335388690233,0.0044325608036692825
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,622,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,-0.01599186100065708,-0.027167314663529396,-0.35161203145980835,-0.37877934612333775,0.4064213376407981
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,623,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,-0.09295658767223358,-0.020313818007707596,-2.043830633163452,-2.0641444511711597,0.11263094652934758
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,624,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,-0.09288202226161957,0.010580089874565601,-2.0421910285949707,-2.031610938720405,0.1159237221719158
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,626,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,-0.24704979360103607,-0.00983363762497902,-5.431868076324463,-5.441701713949442,0.0043134188080176696
colbench_backend_programming colbench_example_agent__o4-mini-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento4mini20250416high_1758569130,colbench_backend_programming,627,0,o4-mini,o-series,ColBench Example Agent,harness_side_augmentation,21.986936569213867,0.02297181636095047,0.005150791723281145,0.5050798654556274,0.5102306571789086,0.6248605443388341
